score,word
0.15931706041619556,留下
-0.5424936894969365,邋遢
0.030014305132204266,蛊惑
-0.1890435102065746,还给
0.4235939956859543,浅
-0.6971487345031661,承受
-0.5518806979063705,流
0.3259017838334225,截
0.059279954294299,收起
-1.2861972378875937,心碎
0.45822615002753075,清冷
0.28985862465853823,感触
-0.0684633210836782,逆
0.3925001137543403,摇摆
-0.16108206120621943,巨
-0.32548405290571425,绷
1.2658181575529435,上扬
-0.044740203519934754,奈
0.21730160267974824,轮回
0.42835034039832076,正好
-0.9142096098229295,难看
-0.509623024770898,惊雷
0.6947602193181682,喷饭
-0.03889804563823737,集
-0.20624473336843815,进出
-1.2311377338996388,要命
